ZCTA5CE20,ALLOC_AREA_FRACTARGET,ALLOC_AREA_FRACSOURCE
69365,0.0,0.0
68759,0.0,0.0
69360,0.0,0.0
68743,0.0,0.0
69218,0.0,0.0
69201,0.0,0.0
68719,0.0,0.0
68778,0.0,0.0
68722,0.0,0.0
69367,0.0,0.0
68774,0.0,0.0
69337,0.0,0.0
68755,0.0,0.0
69346,0.0,0.0
69343,0.0,0.0
69211,0.0,0.0
69216,0.0,0.0
68777,0.0,0.0
69219,0.0,0.0
57735,0.0,0.0
68746,0.0,0.0
68757,0.0,0.0
68730,0.0,0.0
68776,0.0,0.0
68718,0.0,0.0
68760,0.0,0.0
69212,0.0,0.0
69220,0.0,0.0
68770,0.0,0.0
68792,0.0,0.0
59313,0.0,0.0
58552,0.0,0.0
57648,0.0,0.0
58413,0.0,0.0
58568,0.0,0.0
58639,0.0,0.0
58542,0.0,0.0
57645,0.0,0.0
58474,0.0,0.0
58623,0.0,0.0
58436,0.0,0.0
58013,0.0,0.0
58439,0.0,0.0
58030,0.0,0.0
58651,0.0,0.0
58043,0.0,0.0
58041,0.0,0.0
57642,0.0,0.0
57660,0.0,0.0
58653,0.0,0.0
58649,0.0,0.0
57638,0.0,0.0
58581,0.0,0.0
57641,0.0,0.0
57430,0.0,0.0
57255,0.0,0.0
58032,0.0,0.0
58017,0.0,0.0
58053,0.0,0.0
58538,0.0,0.0
57103,0.1031636524626177,0.9999999985912426
57436,0.0,0.0
57258,0.0,0.0
57473,0.0,0.0
57429,0.0,0.0
57279,0.0,0.0
57010,0.0,0.0
57750,0.0,0.0
57780,0.0,0.0
57051,0.0,0.0
57027,0.0,0.0
57014,0.0,0.0
57792,0.0,0.0
57570,0.0,0.0
57601,0.0,0.0
57722,0.0,0.0
57579,0.0,0.0
57585,0.0,0.0
57548,0.0,0.0
57621,0.0,0.0
57633,0.0,0.0
57521,0.0,0.0
57367,0.0,0.0
57370,0.0,0.0
57644,0.0,0.0
57355,0.0,0.0
