ZCTA5CE20,ALLOC_AREA_FRACTARGET,ALLOC_AREA_FRACSOURCE
71254,0.0,0.0
71044,0.0,0.0
71069,0.0,0.0
71064,0.0,0.0
71075,0.0,0.0
71263,0.0,0.0
71256,0.0,0.0
71038,0.0,0.0
71260,0.0,0.0
71253,0.0,0.0
71220,0.0,0.0
71072,0.0,0.0
71250,0.0,0.0
71277,0.0,0.0
71079,0.0,0.0
63855,0.0,0.0
63877,0.0,0.0
65791,1.16770286728081e-11,2.8019609359784945e-11
63953,0.0,0.0
63857,0.0,0.0
65766,0.0,0.0
64856,0.0,0.0
63852,0.0,0.0
63821,0.0,0.0
65627,0.0,0.0
63942,0.0,0.0
63935,0.0,0.0
65626,0.0,0.0
65777,0.0,0.0
64863,0.0,0.0
63829,0.0,0.0
65778,0.0,0.0
65747,0.0,0.0
63933,0.0,0.0
65609,0.0,0.0
64854,0.0,0.0
65655,0.0,0.0
63954,0.0,0.0
63961,0.0,0.0
65658,0.0,0.0
65679,0.0,0.0
65672,0.0,0.0
65739,0.0,0.0
65641,0.0,0.0
65681,0.0,0.0
65611,0.0,0.0
65692,0.0,0.0
65775,0.0,0.0
65745,0.0,0.0
74734,0.0,0.0
74948,0.0,0.0
74954,0.0,0.0
74338,1.2253513553138548e-11,3.1851796836538844e-11
74937,0.0,0.0
74346,0.0,0.0
74902,0.0,0.0
74901,0.0,0.0
74965,0.0,0.0
74957,0.0,0.0
74964,3.887527949864288e-11,1.792004955248656e-10
74963,0.0,0.0
74932,0.0,0.0
74960,0.0,0.0
74740,0.0,0.0
74953,0.0,0.0
72901,0.0,0.0
71601,0.0,0.0
72207,0.0,0.0
72417,0.0,0.0
72421,0.0,0.0
72117,0.0,0.0
72211,0.0,0.0
72201,0.0,0.0
72116,0.0,0.0
72180,0.0,0.0
72002,0.0,0.0
72016,0.0,0.0
72764,0.0,0.0
71968,0.0,0.0
71913,0.0,0.0
72087,0.0,0.0
72442,0.0045790110756701,0.012884969261581562
72729,0.0,0.0
72959,0.0,0.0
72351,0.0,0.0
72329,0.0,0.0
72167,0.0,0.0
72732,0.0,0.0
71941,0.0,0.0
71834,0.0,0.0
72032,0.0,0.0
72181,0.0,0.0
72339,0.0,0.0
71764,0.0,0.0
72012,0.01176807578298422,0.04556974503497901
72082,0.008930776484693237,0.7888148605500432
72068,0.000954770769686034,0.0844371441547752
72601,0.030584477361230537,0.030751149087581104
71752,0.0,0.0
72629,0.0,0.0
72433,0.00350893326071101,0.025327064898722086
72521,0.0,0.0
72469,0.0,0.0
72542,0.00275590367387735,0.006506362625246338
72572,0.0,0.0
72569,0.0,0.0
72064,0.0,0.0
72030,0.0,0.0
72355,4.469458101898967e-11,1.405315812025873e-10
72067,0.0,0.0
72440,0.0,0.0
72434,0.0,0.0
72445,0.0,0.0
72028,0.0,0.0
72443,0.0,0.0
72534,0.0,0.0
72530,0.0,0.0
72170,0.0,0.0
72366,0.0,0.0
72347,0.0,0.0
72432,0.0,0.0
72365,0.0,0.0
72372,0.0,0.0
72055,0.0,0.0
72562,0.0,0.0
71675,0.0,0.0
72644,0.0,0.0
72662,0.0,0.0
71851,0.0,0.0
71730,0.039612320796009785,0.03289376498905032
71639,0.007515304291111518,0.01498397389660392
72863,0.0,0.0
71666,0.0,0.0
71971,0.0,0.0
72680,0.0,0.0
65733,0.0,0.0
72616,0.010851772833290776,0.01958838735381342
72424,0.0,0.0
72858,0.0009740332855602177,0.010367425966429243
72843,0.0,0.0
72842,0.0,0.0
72626,0.0,0.0
72025,0.0,0.0
72623,0.0,0.0
72672,0.0,0.0
72455,0.008333244137975105,0.012021459321994646
72394,0.0,0.0
71743,0.0,0.0
72675,0.0,0.0
71935,0.0,0.0
71728,0.0,0.0
72829,0.0,0.0
72340,0.0,0.0
72085,0.0,0.0
72035,0.0,0.0
72903,0.0,0.0
72467,0.0,0.0
72204,0.0,0.0
72450,0.05398057490582161,0.06947769127451488
72209,0.0,0.0
72133,0.0,0.0
72182,0.0,0.0
72023,0.0,0.0
72122,0.0,0.0
72936,0.01740018497171561,0.07922371959027773
72944,0.0,0.0
71901,0.0,0.0
72738,0.0,0.0
72756,0.0,0.0
72358,0.0022140522255197606,0.011524521814401723
72350,0.0,0.0
72428,0.0,0.0
71964,0.0,0.0
72391,0.0,0.0
72934,0.0,0.0
72086,0.00468856851111102,0.009727578049537292
72921,0.0,0.0
71929,0.0,0.0
72058,0.013763152553662611,0.03258272883202656
72346,0.0,0.0
72039,0.0,0.0
71832,0.011166233997554929,0.02300786671333681
72641,0.0,0.0
72655,0.0,0.0
72178,0.0,0.0
72683,0.0,0.0
72666,0.0,0.0
72648,0.0,0.0
72040,0.0,0.0
72410,0.0,0.0
72482,0.0,0.0
71742,0.011031464498001336,0.024608131757060097
72471,0.0,0.0
71766,0.0,0.0
72057,0.0,0.0
71855,0.0,0.0
72412,0.0,0.0
72169,0.0,0.0
72074,0.0,0.0
71720,0.0,0.0
72044,0.0,0.0
71677,0.0,0.0
72353,0.0,0.0
72377,0.0,0.0
72123,0.0,0.0
72630,0.0,0.0
71740,0.0,0.0
72422,0.00583285089974253,0.012885702982755048
72430,2.4781230231366963e-11,3.378578935102777e-10
71630,0.0,0.0
71973,0.0,0.0
72512,0.0,0.0
72396,0.012545132527656612,0.019026623374073456
72464,0.0,0.0
72823,0.0,0.0
72453,0.0,0.0
72928,0.0,0.0
72108,0.0,0.0
71651,0.0,0.0
71635,0.021263651528223043,0.035003388700479095
72832,0.0,0.0
72565,0.0,0.0
71922,0.0,0.0
71961,0.0,0.0
71667,0.0,0.0
71957,0.0,0.0
65729,0.0,0.0
72449,0.0,0.0
71602,0.0,0.0
72315,0.02479332840345521,0.03474754353227445
72079,0.0,0.0
72142,0.0,0.0
72730,0.0,0.0
72749,0.0,0.0
72744,0.0,0.0
72769,0.0,0.0
72947,0.0,0.0
72722,0.0,0.0
72714,0.0,0.0
72715,0.0,0.0
72301,0.0,0.0
72102,0.0,0.0
72856,0.0,0.0
71726,0.0,0.0
71663,0.0,0.0
72141,0.0,0.0
72088,0.0,0.0
72311,0.0,0.0
72523,0.0,0.0
72473,0.0,0.0
72179,0.0,0.0
72457,0.0,0.0
72679,0.0,0.0
72550,0.0,0.0
71831,0.0,0.0
72075,0.0,0.0
72527,0.0004888103953552637,0.04712738729203678
72633,0.0,0.0
71959,0.0,0.0
72855,0.007299400895644672,0.01502172917575003
72157,0.0,0.0
71724,0.0,0.0
72063,0.0,0.0
71937,0.0,0.0
72926,0.0,0.0
72846,0.0,0.0
72326,0.0,0.0
72642,0.0,0.0
72517,0.0,0.0
72536,0.0,0.0
71772,0.0,0.0
71952,0.0,0.0
71721,0.0,0.0
71998,0.00019668917417297034,1.0
72456,0.0,0.0
72865,0.0,0.0
72539,0.0,0.0
71759,0.0,0.0
72631,0.0,0.0
71945,0.0,0.0
65761,0.0,0.0
71652,0.0,0.0
72636,0.0,0.0
71603,0.0,0.0
72205,0.0,0.0
72206,0.0,0.0
71644,0.0,0.0
71857,0.004920802528134877,0.006649388627595281
72046,0.004004450982720559,0.006252404720873573
72076,0.0,0.0
72103,0.0,0.0
71909,0.0420818869877087,0.19180065370908753
