ZCTA5CE20,ALLOC_AREA_FRACTARGET,ALLOC_AREA_FRACSOURCE
47236,0.0,0.0
47870,0.0,0.0
47851,0.0,0.0
47337,0.0,0.0
47435,0.0,0.0
47514,0.0,0.0
46045,0.0,0.0
46206,1.8222783278536645e-05,1.0
46704,0.0,0.0
47585,0.0,0.0
46534,0.0,0.0
46127,0.0,0.0
47660,0.0,0.0
47597,0.0,0.0
47424,0.0,0.0
47519,0.0,0.0
46235,0.006068446694383387,0.5705948792675558
46118,0.0,0.0
46224,0.004199812553401253,0.5280168649326653
46256,0.01155684294780833,0.8713742442013093
47948,0.0,0.0
47951,0.0,0.0
46254,0.012294788516522166,0.7875865991175469
46077,0.001942195762317976,0.03923545908890041
47575,0.0,0.0
46910,0.0,0.0
47432,0.0,0.0
46120,0.0,0.0
47841,0.0,0.0
46552,0.0,0.0
47633,0.0,0.0
47631,0.0,0.0
47620,0.0,0.0
47616,0.0,0.0
46759,0.0,0.0
47438,0.0,0.0
46731,0.0,0.0
47404,0.004396880860007087,0.07602912551189032
46970,0.0,0.0
47584,0.0,0.0
46761,0.0,0.0
46571,0.0,0.0
47283,0.0,0.0
46750,0.0,0.0
46590,0.0,0.0
46368,8.842557323634823e-12,2.7856544749464074e-10
47371,0.0,0.0
47421,0.0,0.0
46143,4.176462125372163e-11,7.61653290066131e-10
47234,0.0,0.0
47380,0.0,0.0
46071,0.0,0.0
47138,0.0,0.0
46510,0.0,0.0
47336,0.0,0.0
47227,0.0,0.0
47170,0.0,0.0
47282,0.0,0.0
47959,0.0,0.0
46130,0.0,0.0
47982,0.0,0.0
47320,0.0,0.0
47991,0.0,0.0
47038,0.0,0.0
47374,0.0,0.0
46920,0.0,0.0
46985,0.0,0.0
47994,0.0,0.0
47955,0.0,0.0
47957,0.0,0.0
47172,0.0,0.0
46385,0.0,0.0
47838,0.0,0.0
46301,6.795702207975056e-13,8.969450125118012e-11
47129,0.0,0.0
46550,0.0,0.0
47989,0.0,0.0
46030,0.0,0.0
46034,0.0,0.0
47117,0.0,0.0
46992,0.0,0.0
47142,0.0,0.0
46946,0.0,0.0
47110,0.0,0.0
46057,0.0,0.0
46049,0.0,0.0
47520,0.0,0.0
46570,0.0,0.0
46911,0.0,0.0
46793,0.0,0.0
46320,0.0,0.0
47807,0.004169060172261618,0.997046456263625
46808,0.009018339113956258,0.747530138816603
47203,0.0075030252985368775,0.08843296832155523
46933,0.0,0.0
46938,0.0,0.0
46536,0.0,0.0
47713,0.002781711968929564,0.49624721350046175
46615,0.0038384686165533074,1.0
46613,0.0036955812580606994,0.9999999983163826
46809,0.007657706900550073,0.2741800611250103
46748,0.0,0.0
46816,0.005696057423714786,0.13962734955395648
46225,0.004580364464968696,1.0
46186,0.0,0.0
47338,0.0,0.0
46501,0.0,0.0
46742,0.0,0.0
47863,0.0,0.0
47941,2.6962985685352994e-13,2.896333538976736e-10
46989,0.0,0.0
46705,0.0,0.0
46556,6.635685343975945e-05,0.03316165011361375
46930,0.0,0.0
47930,0.0,0.0
47021,0.0,0.0
47875,0.0,0.0
46170,0.0,0.0
46980,0.0,0.0
46779,0.0,0.0
46794,0.0,0.0
46760,0.0,0.0
46379,0.0,0.0
47836,0.0,0.0
47925,0.0,0.0
46959,0.0,0.0
46393,0.0,0.0
47568,0.0,0.0
47553,0.0,0.0
47462,0.0,0.0
46392,0.0,0.0
46310,0.0,0.0
46205,0.006970164513326203,1.0
46234,0.006802585312157219,0.4690295741218026
46032,0.02699720676732684,0.9436946376522214
46103,0.0,0.0
47513,0.0,0.0
47541,0.0,0.0
47532,0.0,0.0
46360,0.018751561873755512,0.2079273543920399
46342,1.4193977963263224e-11,3.521840780913864e-10
46554,0.0,0.0
46733,0.0,0.0
47846,0.0,0.0
47840,0.0,0.0
46319,6.898995724545631e-13,6.312316636374355e-11
46410,0.00020547140710690676,0.006003896767886002
47872,0.0,0.0
47612,0.0,0.0
46947,0.0,0.0
47118,0.0,0.0
47455,0.0,0.0
47125,0.0,0.0
46795,0.0,0.0
47037,0.0,0.0
46304,0.0,0.0
47386,0.0,0.0
47360,0.0,0.0
47272,0.0,0.0
46173,0.0,0.0
46991,0.0,0.0
46562,0.0,0.0
47003,0.0,0.0
47043,0.0,0.0
47017,0.0,0.0
47858,0.0,0.0
47446,0.0,0.0
46176,0.0,0.0
46124,0.0,0.0
46166,0.0,0.0
46259,0.00880389822475437,0.3504411568944572
47223,0.0,0.0
47960,0.0,0.0
47373,0.0,0.0
46160,0.0,0.0
46162,0.0,0.0
47467,0.0,0.0
46996,0.0,0.0
47920,0.0,0.0
47923,0.0,0.0
47596,0.0,0.0
47524,0.0,0.0
47232,0.0,0.0
47231,0.0,0.0
47126,0.0,0.0
46346,0.0,0.0
