ZCTA5CE20,ALLOC_AREA_FRACTARGET,ALLOC_AREA_FRACSOURCE
68431,0.0,0.0
68414,0.0,0.0
68421,0.0,0.0
68410,0.0,0.0
68355,0.0,0.0
68437,0.0,0.0
68321,0.0,0.0
63447,0.0,0.0
65049,0.01761531646675587,0.34526614058171134
63051,0.0,0.0
65010,0.0033178956090983,0.02990042807128353
65801,0.0,0.0
65810,0.0,0.0
64835,0.0,0.0
64443,0.0,0.0
65612,0.0,0.0
64137,0.0,0.0
64055,0.0,0.0
64136,0.0,0.0
65620,0.0,0.0
64165,0.0,0.0
63855,0.0,0.0
63386,0.0,0.0
65715,0.0,0.0
65807,0.0,0.0
65240,0.0033573270230088377,0.010129001761188838
65255,0.0,0.0
64112,0.0,0.0
64647,0.0,0.0
63654,0.0,0.0
63665,0.0,0.0
65355,0.004958058252091145,0.010581563056435029
63664,0.0030944260565096676,0.005952787357292663
63330,0.0,0.0
63622,0.0,0.0
65732,0.0,0.0
65329,0.0,0.0
63620,0.0,0.0
63848,0.0,0.0
64689,0.0,0.0
63541,0.0,0.0
65618,0.0,0.0
64625,0.0,0.0
65666,0.0,0.0
64458,0.0,0.0
65768,0.0,0.0
63453,0.0,0.0
65230,0.0,0.0
65324,0.0,0.0
64656,0.0,0.0
65555,0.0,0.0
65541,0.0,0.0
64153,8.893518897594381e-05,0.001317117739005449
64628,0.0054403894580944585,0.019507222737660177
63056,0.0,0.0
63090,0.012590561623429983,0.08324758154228855
65632,0.0,0.0
65058,0.0,0.0
63636,0.0,0.0
64688,0.0,0.0
65259,5.547606857500392e-13,2.831947169954665e-12
63025,0.01723770839425666,0.2215686323083996
64040,0.0,0.0
64672,0.0,0.0
64655,0.0,0.0
65274,0.00209980008831647,0.022533927705645634
63539,0.0,0.0
63401,0.019511150814270004,0.09374241404997917
65254,0.0,0.0
64475,0.0,0.0
63438,0.0,0.0
64093,0.021069346409584026,0.06050635963966639
63381,0.0,0.0
65767,0.0,0.0
63877,0.0,0.0
63936,0.0,0.0
64641,0.0,0.0
64434,0.0,0.0
65556,0.0,0.0
65774,0.0,0.0
63870,0.0,0.0
63070,0.0,0.0
63742,0.0,0.0
63866,0.0,0.0
63010,0.0,0.0
63763,0.0,0.0
63964,0.0,0.0
63077,0.006893034952360556,0.04329579268191458
65622,0.0038198364459224488,0.014013708603371988
65350,0.0,0.0
64658,0.0,0.0
65035,0.0,0.0
64651,0.0,0.0
65680,0.0,0.0
65345,0.0,0.0
65717,0.0,0.0
65076,0.0,0.0
65013,0.0,0.0
65484,0.0,0.0
65552,0.0,0.0
65613,0.0096504340504642,0.028859203777783095
65560,0.0062273459178737445,0.005217138305238137
63456,0.0,0.0
64683,0.007005055764638752,0.016365848191063573
63645,0.004191446319426736,0.006466085855571806
65265,0.010731694151348656,0.025930935410055225
63943,0.0,0.0
63549,0.0,0.0
65336,0.003727567318496997,0.01742258442491703
65633,0.0,0.0
63363,0.0,0.0
65069,0.0,0.0
65082,0.0,0.0
65064,0.0,0.0
65072,0.0,0.0
63454,0.0,0.0
65065,0.009719878744414436,0.24385388040632414
65452,0.0,0.0
65791,0.002659796217481337,0.009838719831900324
63432,0.0,0.0
63536,0.0,0.0
65588,0.0,0.0
64645,0.0,0.0
65557,0.0,0.0
64423,0.0,0.0
65037,0.0,0.0
63827,0.0,0.0
65582,0.0,0.0
63072,0.0,0.0
63764,0.0,0.0
64481,0.0,0.0
63344,0.0,0.0
63950,0.0,0.0
63389,0.0,0.0
63650,0.0019072310569864192,0.00943207469335545
63343,0.0,0.0
63953,0.0,0.0
63431,0.0,0.0
64682,0.0,0.0
63941,0.0,0.0
65263,0.0,0.0
64048,0.0,0.0
64849,0.0,0.0
64065,0.0,0.0
63857,0.010394685496021693,0.05466451956364888
63117,0.0,0.0
63366,0.0,0.0
65034,0.0,0.0
65453,0.0037375098058092266,0.014393878982840039
65338,0.0,0.0
63469,0.0,0.0
63633,0.0,0.0
65773,0.0,0.0
65246,0.0,0.0
65756,0.0,0.0
65766,0.0,0.0
64081,0.0,0.0
63087,0.0,0.0
65439,0.0,0.0
64778,0.0,0.0
64446,0.0,0.0
65285,0.0,0.0
64499,0.0,0.0
64728,0.0,0.0
63675,0.0,0.0
63567,0.0,0.0
63566,0.0,0.0
65468,0.0,0.0
63758,0.00030705192262991856,0.9352167843724987
65282,0.0,0.0
63079,0.0,0.0
63361,0.0031901199888147613,0.010774378970656825
63359,0.0,0.0
64015,0.0,0.0
63052,0.0,0.0
63966,0.0,0.0
65085,0.0,0.0
65653,0.004697063021019063,0.04069337364382473
65444,0.0,0.0
65667,0.0,0.0
64630,0.0,0.0
63934,0.0,0.0
63565,0.0,0.0
65275,0.0,0.0
63461,0.003468386183133969,0.011850455801567095
64652,0.0,0.0
63460,0.0,0.0
64784,0.0,0.0
63547,0.0,0.0
63670,0.00441803109342034,0.009626599323130253
64643,0.0,0.0
63538,0.0,0.0
64489,0.0,0.0
64679,0.0,0.0
63471,0.0,0.0
65075,0.0,0.0
65040,0.0,0.0
65652,0.0,0.0
65723,0.0,0.0
65337,0.0,0.0
64763,0.0,0.0
65603,0.0,0.0
65685,0.0,0.0
65635,0.0,0.0
65332,0.0,0.0
63563,0.0,0.0
64635,0.0,0.0
63775,0.011675239682843825,0.018705987974235873
63830,0.005024860205365578,0.041186117805701035
63739,0.0,0.0
63785,0.0,0.0
63781,0.0,0.0
64624,0.0,0.0
64681,0.0,0.0
65571,0.0,0.0
64620,0.0,0.0
65335,0.0,0.0
65457,0.0,0.0
63544,0.0,0.0
64740,0.0,0.0
64750,0.0,0.0
65323,0.0,0.0
63760,0.0,0.0
63940,0.0,0.0
63601,0.01358666813324067,0.12627465195275747
63937,0.0,0.0
64741,0.0,0.0
64466,0.0,0.0
63012,0.0,0.0
64856,0.0,0.0
65647,0.0015048426854071765,0.015571354787579447
63116,0.0,0.0
64116,0.0,0.0
64119,0.0,0.0
63136,0.0,0.0
63123,0.0,0.0
63127,0.0,0.0
64111,0.0,0.0
65262,0.0,0.0
63134,0.0,0.0
63135,0.0,0.0
63146,0.0,0.0
63131,0.0,0.0
63852,0.0,0.0
65063,0.0,0.0
65738,0.0,0.0
64060,0.0065005135373498975,0.05965708029067846
65730,0.0,0.0
64066,0.0,0.0
64105,0.0,0.0
64056,0.0,0.0
64146,0.0,0.0
64123,0.0,0.0
65803,0.007428416397322919,0.04382454348068644
65804,0.0,0.0
64125,0.0,0.0
64505,0.0,0.0
65757,0.0,0.0
65781,0.004172267100230135,0.03256519791128923
64485,0.005501366379541007,0.0271653903024009
64054,0.0,0.0
64053,0.0,0.0
64436,0.0,0.0
65617,0.0,0.0
63132,0.0,0.0
63821,0.0,0.0
65046,0.0,0.0
65586,0.0,0.0
65446,0.0,0.0
65456,0.0,0.0
63030,0.0,0.0
63626,0.0,0.0
63630,8.552019876781328e-12,6.979544498884351e-11
63434,0.0,0.0
65713,0.0,0.0
65707,0.0,0.0
63459,1.544520620373945e-05,5.8738651762231634e-05
64640,0.0,0.0
63787,0.0,0.0
65483,0.0,0.0
65731,0.0,0.0
65648,0.0,0.0
65704,0.0,0.0
64653,0.0,0.0
65048,0.0,0.0
65759,0.0,0.0
65627,0.0,0.0
63967,0.0,0.0
63468,0.0,0.0
64429,0.007536654134963854,0.026795536238749005
64667,0.0,0.0
63534,0.0,0.0
65401,0.01836845406106746,0.03933338676603695
64855,0.0,0.0
64479,0.0,0.0
65752,0.0,0.0
65438,0.0,0.0
65542,0.0,0.0
65705,0.0,0.0
65583,0.013250690876890578,0.11519875176869493
65769,0.0021441537501985784,0.01378474014684178
65011,0.0,0.0
65084,0.0,0.0
64457,0.0,0.0
65584,0.018303991497435824,0.4146950703289495
63703,0.0,0.0
64491,0.0,0.0
64644,0.0,0.0
63740,0.0023305350914846297,0.014784606087952313
65726,0.0006162326996054673,0.999999998180718
64432,0.0,0.0
64783,0.0,0.0
64767,0.0,0.0
64671,0.0,0.0
63942,0.0,0.0
63743,0.0,0.0
64493,0.0,0.0
65066,0.0034595479059826477,0.010848337497634917
64062,0.0,0.0
63450,0.0,0.0
64477,0.0,0.0
64762,0.0,0.0
63845,0.003596974966360063,0.01039729136356796
63621,0.0012073495181821447,0.00875168324286433
65260,0.0,0.0
64444,0.0,0.0
