ZCTA5CE20,ALLOC_AREA_FRACTARGET,ALLOC_AREA_FRACSOURCE
99021,0.0,0.0
99119,0.0,0.0
99153,0.0,0.0
99130,0.0,0.0
59725,0.0,0.0
59844,0.0,0.0
59840,0.0,0.0
59761,0.0,0.0
89825,0.0,0.0
89826,0.0,0.0
83110,0.0,0.0
83119,0.0,0.0
82190,0.0,0.0
83111,0.0,0.0
83014,0.0,0.0
83114,0.0,0.0
83414,0.0,0.0
83118,0.0,0.0
83128,0.0,0.0
97901,0.0,0.0
97870,0.0,0.0
97840,0.0,0.0
97907,0.0,0.0
97914,0.0,0.0
97842,0.0,0.0
59853,0.0,0.0
59820,0.0,0.0
59867,0.0,0.0
59833,0.0,0.0
59874,0.0,0.0
59830,0.0,0.0
59758,0.0,0.0
59935,0.0,0.0
83255,0.0,0.0
83401,0.05579664300259537,0.057617079704419046
83544,0.0,0.0
83325,0.0,0.0
83832,0.0,0.0
83427,0.004078400282888624,0.010141263331031887
83434,0.0,0.0
83244,0.0,0.0
83533,0.0,0.0
83220,0.0,0.0
83687,0.07625141708410654,0.317034221348531
83670,0.0,0.0
83856,0.0,0.0
83346,0.0,0.0
83822,0.0,0.0
83468,0.0,0.0
83212,0.0,0.0
83555,0.0,0.0
83810,0.0,0.0
83834,0.0,0.0
83227,0.0,0.0
83636,0.0,0.0
83422,0.0,0.0
83337,0.0,0.0
83460,0.0,0.0
83666,0.0,0.0
83232,0.0,0.0
83676,0.0,0.0
83626,0.0,0.0
83349,0.0,0.0
83446,0.0,0.0
83324,0.0,0.0
83251,0.0,0.0
83449,0.0,0.0
83301,0.0,0.0
83835,0.05138914086765392,0.09312977430309069
83202,0.03355676591865144,0.04188306203503464
83448,0.0,0.0
83876,0.0,0.0
83837,0.0,0.0
83849,0.0,0.0
83250,0.0,0.0
83616,0.06512753074363357,0.11935778111525054
83553,0.0,0.0
83823,0.0,0.0
83851,0.0,0.0
83276,0.0,0.0
83322,0.0,0.0
83871,0.0,0.0
83646,0.06306834875516704,0.47366563124288785
83864,0.0,0.0
83821,0.0,0.0
83813,0.0,0.0
83661,0.0,0.0
83278,0.0,0.0
83330,0.0,0.0
83431,0.0,0.0
83271,0.0,0.0
83235,0.0,0.0
83215,0.0,0.0
83354,0.0,0.0
83641,0.0,0.0
83612,0.0,0.0
83272,0.0,0.0
83638,0.0,0.0
83805,0.0,0.0
83333,0.0,0.0
83542,0.0,0.0
83552,0.0,0.0
83815,0.018502015552867086,0.22686397015590348
83706,0.0004329683357610345,0.011746796715351848
83440,0.0,0.0
83530,0.0,0.0
83234,0.0,0.0
83713,0.00028603789325551025,0.008909900449343495
83541,0.0,0.0
83524,0.0,0.0
83406,0.045746941954183745,0.2953981543669822
83672,0.0,0.0
83335,0.0,0.0
83428,0.0,0.0
83714,0.04925228487422579,0.185794661307419
83645,0.0,0.0
83631,0.0,0.0
83627,0.0,0.0
83841,0.0,0.0
83286,0.0,0.0
83217,0.0,0.0
83725,0.0,0.0
83328,0.0,0.0
83246,0.0,0.0
83350,0.0,0.0
83438,0.0,0.0
83311,0.0,0.0
83455,0.0,0.0
83802,0.0,0.0
83812,0.0,0.0
99128,0.0,0.0
83840,0.0,0.0
83287,0.0,0.0
83323,0.0,0.0
83686,0.06642111516999079,0.15093464898504252
83866,0.0,0.0
83342,0.0,0.0
83254,0.0,0.0
83655,0.0,0.0
83501,0.011385590708614926,0.009003294106844284
83226,0.0,0.0
83712,0.00027145048359317967,0.0024310759090177417
83703,0.0017701655422402685,0.04388231957175198
83221,0.0,0.0
83839,0.0,0.0
83709,0.056530809858779764,0.3442520764310784
83842,0.0,0.0
83677,0.0,0.0
83467,0.0,0.0
83535,0.0,0.0
83628,0.0,0.0
83632,0.0,0.0
83615,0.0,0.0
83445,0.0,0.0
83540,0.0,0.0
83334,0.0,0.0
83218,0.0,0.0
83629,0.0,0.0
83210,0.0,0.0
83657,0.0,0.0
83228,0.0,0.0
83444,0.0,0.0
83421,0.0,0.0
83252,0.0,0.0
83525,0.0,0.0
83223,0.0,0.0
83808,0.0,0.0
83656,0.0,0.0
59847,0.0,0.0
83236,0.0,0.0
83347,0.0,0.0
83846,0.0,0.0
83716,0.0030662243354861608,0.0006018959498276291
83648,0.0,0.0
83702,0.0010128043589728401,0.006632440350366899
83201,0.004219089078172126,0.025736827781450828
83811,0.0,0.0
83803,0.0,0.0
83660,0.0,0.0
83619,0.0,0.0
83623,0.0,0.0
83204,0.005979523173706687,0.0044551493297223035
83669,0.0,0.0
83214,0.0,0.0
83281,0.0,0.0
83263,0.0,0.0
83213,0.0,0.0
83318,0.0,0.0
83546,0.0,0.0
83537,0.0,0.0
83634,7.812081156735429e-05,0.00010300841283903513
83239,0.0,0.0
83433,0.0,0.0
83302,0.0,0.0
83425,0.0,0.0
83451,0.0,0.0
83465,0.0,0.0
83804,0.0,0.0
83869,0.0,0.0
83705,1.2069470791915416e-11,1.5273602625062572e-10
83643,0.0,0.0
83277,0.0,0.0
83809,0.0,0.0
83602,0.0,0.0
83637,0.0,0.0
83462,0.0,0.0
83827,0.0,0.0
83850,0.0,0.0
83466,0.0,0.0
83203,0.0,0.0
83825,0.0,0.0
83348,0.0,0.0
83352,0.0,0.0
83836,0.0,0.0
83283,0.0,0.0
83867,0.0,0.0
83554,0.0,0.0
83442,0.0,0.0
83611,0.0,0.0
83617,0.0,0.0
83341,0.0,0.0
83332,0.0,0.0
83321,0.0,0.0
83245,0.0,0.0
83857,0.0,0.0
83353,0.0,0.0
83420,0.0,0.0
83604,0.0,0.0
83253,0.0,0.0
83526,0.0,0.0
83336,0.0,0.0
83651,0.04942820434024232,0.591514762819482
83852,0.0,0.0
83622,0.0,0.0
83860,0.0,0.0
83847,0.0,0.0
83241,0.0,0.0
83543,0.0,0.0
83127,0.0,0.0
83872,0.0,0.0
83243,0.0,0.0
83454,0.0007847914461603021,0.9999999485678622
83826,0.0,0.0
83607,0.05913177333358572,0.05122290951492033
83861,0.0,0.0
83647,0.0,0.0
83211,0.0,0.0
83327,0.0,0.0
83522,0.0,0.0
83844,0.0,0.0
83120,0.0,0.0
83404,0.0037361725210825047,0.03090111518278036
83704,4.406531743455646e-05,0.0010340808218717585
83314,0.0,0.0
83233,0.0,0.0
83549,0.0,0.0
83855,0.0,0.0
83801,0.0,0.0
83536,0.0,0.0
83443,0.0,0.0
83547,0.0,0.0
83402,0.008575925091203902,0.01025848163260293
