ZCTA5CE20,ALLOC_AREA_FRACTARGET,ALLOC_AREA_FRACSOURCE
04073,0.0,0.0
04037,0.0,0.0
04429,0.0,0.0
04416,0.0,0.0
04920,0.0,0.0
04417,0.0,0.0
04358,0.0,0.0
04005,0.0,0.0
04928,0.0,0.0
04691,0.0,0.0
04769,0.0,0.0
04740,0.0,0.0
04856,0.0,0.0
04617,0.0,0.0
04956,0.0,0.0
04022,0.0,0.0
04537,0.0,0.0
04640,0.0,0.0
04478,0.0,0.0
04579,0.0,0.0
04294,0.0,0.0
04989,0.0,0.0
04938,0.0,0.0
04992,0.0,0.0
04029,0.0,0.0
04087,0.0,0.0
04108,0.0,0.0
04210,0.1498519070792327,0.17592153785520317
04064,0.0,0.0
04347,0.0,0.0
04777,0.0,0.0
04250,6.156548437263215e-11,3.804690647736944e-10
04779,0.0,0.0
04942,0.0,0.0
04220,0.0,0.0
04971,0.0,0.0
04616,0.0,0.0
04282,0.0,0.0
04256,0.0,0.0
04609,0.0,0.0
04986,0.0,0.0
03904,0.0,0.0
04454,0.0,0.0
04017,0.0,0.0
04940,0.0,0.0
04573,0.0,0.0
04576,0.0,0.0
04341,0.0,0.0
04851,0.0,0.0
04487,0.0,0.0
04217,0.0,0.0
04653,0.0,0.0
04424,0.0,0.0
04630,0.0,0.0
04742,0.0,0.0
04764,0.0,0.0
04457,0.0,0.0
04364,0.0,0.0
04680,0.0,0.0
04750,0.0,0.0
04733,0.0,0.0
04864,0.0,0.0
04911,0.0,0.0
04611,0.0,0.0
04357,0.0,0.0
04551,0.0,0.0
04978,0.0,0.0
04645,0.0,0.0
04041,0.0,0.0
04009,0.0,0.0
04048,0.0,0.0
04020,0.0,0.0
04434,0.0,0.0
04074,2.792077167275711e-10,4.1371615020853555e-10
04969,0.0,0.0
04101,0.02548946990227436,0.675774861655619
04103,0.1318036117188004,0.9324134011949544
04411,0.0,0.0
04069,0.0,0.0
03908,0.0,0.0
04783,0.0,0.0
04664,0.0,0.0
04756,0.0,0.0
04090,0.0,0.0
03907,0.0,0.0
04221,0.0,0.0
04263,0.0,0.0
04915,0.0,0.0
04261,0.0,0.0
04943,0.0,0.0
04238,0.0,0.0
03903,0.0,0.0
04253,0.0,0.0
04941,0.0,0.0
04027,0.0,0.0
04469,0.0,0.0
04646,0.0,0.0
04227,0.0,0.0
04475,0.0,0.0
04556,0.0,0.0
04267,0.0,0.0
04858,0.0,0.0
04234,0.0,0.0
04679,0.0,0.0
