ZCTA5CE20,ALLOC_AREA_FRACTARGET,ALLOC_AREA_FRACSOURCE
47620,0.0,0.0
47038,0.0,0.0
40291,0.0,0.0
42081,0.0,0.0
42003,0.0404774166638528,0.32469581240300716
40509,6.026571953370179e-12,7.054050202687357e-11
40071,0.0,0.0
41005,0.0,0.0
40215,0.0,0.0
41169,0.0,0.0
41063,0.0,0.0
40025,0.0,0.0
40511,0.0,0.0
42701,0.0,0.0
40502,0.0,0.0
42301,0.0,0.0
42049,0.0,0.0
40003,0.0,0.0
40212,0.0,0.0
42171,0.0,0.0
42370,0.0,0.0
41049,0.0,0.0
40336,0.0025320136555716365,0.006741980584123365
41006,0.0,0.0
42603,0.0,0.0
42347,0.002102616754849361,0.00967856493929977
42079,0.0,0.0
42088,0.0,0.0
40374,0.0,0.0
42170,0.0,0.0
40769,0.008458365866244827,0.017028967590928434
41179,0.0,0.0
41040,0.0,0.0
42743,0.0,0.0
40468,0.0,0.0
42518,0.003130586155514622,0.049100086576977724
42273,0.0,0.0
42038,0.0,0.0
40902,0.0,0.0
41603,4.869935175926096e-07,1.955386876400875e-05
42411,0.0,0.0
41640,0.0,0.0
41095,0.0,0.0
41086,0.0,0.0
41553,0.0,0.0
41311,0.0,0.0
41003,0.0,0.0
42437,0.0053423612597789565,0.017645806934373728
42206,0.0,0.0
42653,0.0,0.0
42408,0.0,0.0
41659,0.0,0.0
41256,0.0017516504790013418,0.050861166331940405
41840,0.0,0.0
42265,0.0,0.0
42254,0.0,0.0
41568,0.0,0.0
41539,0.0,0.0
41425,0.0,0.0
40040,0.0,0.0
40440,0.0017799217656022934,0.07588335553944411
40915,0.0004078980763499324,0.04184308807731036
42441,0.0,0.0
42324,0.0,0.0
41124,0.0,0.0
41201,0.0,0.0
40949,0.00018404025825722282,0.053625801664647255
41621,0.0004354258995329196,0.3019262723701264
41725,0.0,0.0
41535,0.0,0.0
40346,0.0,0.0
41714,0.0,0.0
41548,0.0,0.0
47129,0.0,0.0
47117,0.0,0.0
47142,0.0,0.0
47520,0.0,0.0
47713,0.0,0.0
40858,0.0,0.0
40806,0.0018770926101370727,0.04758422014686163
40744,0.022989890590139977,0.12192251025410462
41773,0.0,0.0
41632,0.0,0.0
40831,0.003877850554459052,0.03259122486335567
41843,0.0,0.0
41260,0.00045853569097371443,0.08983061598331075
42742,0.0,0.0
40355,0.0,0.0
42440,0.000748758350837381,0.2989817240419635
42285,0.0,0.0
41526,5.606689001536951e-05,0.9999999846333264
41517,0.0,0.0
40219,0.0,0.0
42274,0.0,0.0
40216,0.0,0.0
40258,0.0,0.0
41144,0.0,0.0
40356,0.019080397364617467,0.07616394578037843
42027,0.0,0.0
40175,0.0,0.0
40217,0.0,0.0
40218,0.0,0.0
40010,0.0,0.0
41030,0.0024105643338482126,0.04058544259348765
41094,0.0,0.0
41059,0.0,0.0
41018,0.0,0.0
40508,0.0,0.0
40505,0.0,0.0
42724,0.0,0.0
42025,0.008085265623323807,0.02094710179313583
42083,0.0,0.0
41007,0.0,0.0
42740,0.0,0.0
42776,0.0,0.0
42349,0.0,0.0
40437,0.0,0.0
42368,0.0,0.0
41035,0.00684829799188225,0.0368483656516792
42085,0.0,0.0
40507,0.0,0.0
42076,0.0,0.0
40121,0.0,0.0
40242,0.0,0.0
