STATEFP,FRACAREA_TARGET,FRACAREA_SOURCE,FRACAREA_TRACTS,localetype
01,1.0,0.01472,01097007103:0.00394:9e-05;01097007102:0.0744:0.00123;01003011102:0.01542:0.00034;01003011202:0.38265:0.00254;01003011104:0.4533:0.00397;01097007101:0.13533:0.001;01097007000:0.15931:0.00297;01097006902:0.12457:0.00029;01097001901:0.98918:0.00289;01097006802:0.42887:0.00261;01003011103:0.10767:0.00083;01003011201:0.6063:0.00367;01097001800:0.9807:0.00266;01003010800:0.78414:0.00694;01003010709:0.04667:0.00143;01097007400:0.99637:0.00707;01003010711:1.0:0.00175;01003010710:0.70274:0.00478;01097001902:0.99342:0.00264;01097002000:0.72358:0.00323;01097006804:0.04516:0.00031;01097003711:1.0:0.00165;01097003712:1.0:0.00205;01097003708:1.0:0.00235;01097003000:0.82312:0.00394;01097003710:1.0:0.0025;01097003100:1.0:0.00303;01097002100:1.0:0.00224;01097002200:1.0:0.00141;01097002301:1.0:0.00077;01097003705:1.0:0.00184;01097003706:1.0:0.00135;01097003707:1.0:0.00145;01097003202:1.0:0.00088;01097003205:1.0:0.00095;01097006409:0.08832:0.0005;01097002900:1.0:0.00216;01097003207:1.0:0.00073;01097003203:1.0:0.00145;01097003704:1.0:0.00157;01097002400:1.0:0.00121;01097003206:1.0:0.00063;01003010704:0.92877:0.0039;01097002302:1.0:0.00085;01097001501:1.0:0.00059;01097001502:1.0:0.00042;01097001302:1.0:0.00094;01097001400:1.0:0.00085;01097001100:1.0:0.00063;01097000903:1.0:0.00036;01097001002:1.0:0.00071;01003010706:0.31799:0.00209;01097003703:1.0:0.00185;01097006411:0.2983:0.00068;01097002501:1.0:0.00135;01097003301:1.0:0.00109;01097002800:1.0:0.00169;01097003606:1.0:0.0014;01097003607:1.0:0.00079;01097003502:1.0:0.00194;01097006403:0.36491:0.00305;01003010708:0.03047:0.00122;01097000902:1.0:0.00055;01097001001:1.0:0.00051;01097000200:1.0:0.00101;01097000901:1.0:0.00074;01097000401:0.99051:0.00078;01097000402:0.56059:0.00019;01097000500:1.0:0.00116;01097000802:1.0:0.00041;01097001200:0.42904:0.00517;01097002502:1.0:0.00115;01097980000:1.0:0.00093;01097002700:1.0:0.00156;01097003302:1.0:0.00273;01097003602:1.0:0.00137;01097003501:1.0:0.00266;01097003608:1.0:0.00095;01097000801:1.0:0.00115;01097002600:1.0:0.00166;01097003406:1.0:0.00167;01097006402:0.21736:0.00169;01097003405:1.0:0.001;01097003404:1.0:0.00122;01097003902:0.81301:0.00066;01097000702:0.99476:0.00064;01097003402:0.96533:0.00665;01097003901:0.8047:0.00113;01097003408:0.96798:0.00386;01097003410:0.30342:0.00217;01097000701:1.0:0.00063;01097000600:1.0:0.00105;01097007700:0.00769:1e-05;01097007600:0.16405:0.00025;01003010707:0.00184:9e-05;01097005200:0.01048:1e-05;01097005300:0.01018:3e-05;01097004900:0.06732:0.00017;01097003800:0.03212:0.0016;01097005602:0.01094:9e-05;01125010707:0.0027:0.00024;01125010706:0.0047:0.00019;01117030350:0.01731:0.00058;01073014205:0.01231:8e-05;01117030315:0.03431:0.00024;01117030352:0.30423:0.00262;01117030314:0.82919:0.00229;01117030305:0.11393:0.0006;01073014408:0.82814:0.00142;01073012913:0.58884:0.00093;01073012919:1.0:0.00021;01073012918:0.65962:0.00056;01125012504:0.00736:0.00014;01125012503:0.01035:8e-05;01125012505:0.13372:0.00042;01125012305:0.30301:0.00183;01125012304:0.45408:0.00107;01125012404:0.76123:0.00198;01125012403:0.4046:0.00211;01125010802:0.31953:0.0032;01125012501:0.01741:0.00049;01125012408:1.0:0.00101;01125012307:0.87108:0.00108;01125011703:0.31072:0.00148;01125012407:0.7816:0.00055;01125012406:1.0:0.00087;01125012306:0.8981:0.0045;01125011901:1.0:0.00094;01125011800:0.99686:0.00192;01125012101:1.0:0.00182;01125011902:1.0:0.00081;01125011701:1.0:0.00086;01125012001:1.0:0.00061;01125012002:1.0:0.00071;01125010804:0.15689:0.00047;01125012102:1.0:0.00084;01125011401:1.0:0.00058;01125011600:0.91808:0.0024;01125011200:1.0:0.00255;01125010803:0.36854:0.00113;01125011402:1.0:0.00066;01125012800:1.0:0.00119;01125012700:0.89511:0.00307;01125012600:0.81863:0.00196;01125010407:0.88647:0.00188;01125010500:0.03694:0.00018;01125010406:0.93895:0.00502;01125010302:0.0069:0.00059;01125010405:0.63258:0.00415;01125010101:0.20207:0.00316;01125010203:0.00437:8e-05;01117030351:0.23561:0.00176;01073014208:0.23819:0.00203;01073014209:0.11396:0.001;01073014410:0.95347:0.0062;01073014414:0.94768:0.00424;01073014415:0.7559:0.00361;01117030304:0.49298:0.00291;01073012907:0.49979:0.00186;01073014409:0.86579:0.00185;01073012908:0.87317:0.00168;01073014406:0.73508:0.00264;01073012917:0.0382:5e-05;01073014405:0.77185:0.00147;01073012910:0.31107:0.00104;01073014303:0.06462:0.00125;01073014412:0.9991:0.0024;01073010302:0.00613:2e-05;01073010500:0.09594:0.00017;01073014304:0.51581:0.00467;01073013300:0.41489:0.00101;01073014404:0.26085:0.00071;01073012911:0.03886:0.00024;01073010706:0.29282:0.00111;01073013100:0.88817:0.0027;01073005701:0.9715:0.0016;01073013002:0.96558:0.00112;01073005702:1.0:0.00141;01073013901:0.20236:0.00121;01073005104:0.61132:0.00056;01073012306:0.15417:0.00036;01073003802:1.0:0.00163;01073005200:1.0:0.00232;01073003600:1.0:0.00118;01073003803:1.0:0.00137;01073004000:1.0:0.00119;01073005101:1.0:0.00037;01073003900:1.0:0.00113;01073010703:0.02015:2e-05;01073005800:0.85302:0.0011;01073010701:0.10088:5e-05;01073005103:1.0:0.00088;01073005000:1.0:0.00122;01073010802:0.20354:0.00057;01073004902:1.0:0.00057;01073004901:1.0:0.00049;01073004800:1.0:0.00063;01073004501:1.0:0.00037;01073004200:1.0:0.00154;01073010801:0.04126:0.00011;01073004701:1.0:0.00057;01073004502:1.0:0.00149;01073002900:1.0:0.00118;01073004702:0.98943:0.00126;01073002701:1.0:0.00072;01073002306:0.99214:0.00237;01073002702:1.0:0.0012;01073003700:1.0:0.00122;01073003100:1.0:0.00113;01073003400:1.0:0.00106;01073003500:0.74446:0.00282;01073012304:0.00716:3e-05;01073003200:1.0:0.00058;01073003002:1.0:0.0009;01073003001:1.0:0.00123;01073003300:1.0:0.001;01073001400:1.0:0.00114;01073002401:1.0:0.00176;01073002402:1.0:0.00252;01073001500:1.0:0.00096;01073002305:1.0:0.00108;01073001600:1.0:0.00134;01073000300:1.0:0.00105;01073000500:1.0:0.00236;01073000700:1.0:0.00178;01073001902:1.0:0.0017;01073000400:1.0:0.00404;01073001200:1.0:0.00435;01073012500:0.18735:0.00299;01073001100:0.79342:0.00406;01073000800:0.97196:0.00564;01073012402:0.0553:0.00037;01073012401:0.27135:0.00065;01073012302:0.00089:8e-05;01073005500:0.69415:0.00307;01073010900:0.01052:3e-05;01073011904:0.70386:0.00382;01073012004:0.02307:0.00029;01073011901:0.04756:0.00073;01103005306:0.1011:0.00224;01103005103:0.17005:0.00077;01103005105:0.0141:0.00013;01103005107:0.02486:0.00064;01103005108:1.0:0.00212;01103000900:1.0:0.00229;01033020706:0.11471:0.00467;01033020600:0.07469:0.00038;01033020703:0.72583:0.00302;01033020704:0.98239:0.00366;01033020300:0.01922:5e-05;01077011200:0.00142:0.0002;01033020705:0.06831:0.00142;01077010200:0.83573:0.00172;01077010100:0.42458:0.00164;01077010300:0.78444:0.00096;01077010700:1.0:0.00196;01077010600:1.0:0.00101;01077010800:0.48903:0.0029;01077010400:0.98028:0.0028;01077010901:0.91043:0.00289;01077010902:1.0:0.00193;01077011000:1.0:0.00257;01077011503:0.10014:0.00102;01077011102:0.72523:0.0024;01077011504:0.42299:0.00524;01077011101:0.23163:0.00247;01077011502:0.00041:3e-05;01089011203:0.26477:0.00772;01089011201:0.37953:0.00309;01089011202:0.67561:0.00277;01083021201:0.01338:0.00013;01103005106:0.82434:0.00418;01103001000:0.93422:0.00146;01103000800:1.0:0.0013;01103000700:0.75423:0.00255;01103000600:0.49442:0.00148;01103005101:0.11757:0.00458;01103005404:0.03675:0.00139;01103005109:0.79157:0.00355;01103000300:1.0:0.00296;01103000200:0.69031:0.00348;01103000100:0.69333:0.00223;01103000400:0.79463:0.00262;01083021203:0.00282:0.00023;01089011024:0.10633:0.00028;01089011023:0.02464:8e-05;01089010612:0.49499:0.00377;01083020803:0.10482:0.00149;01089010628:0.06966:0.00017;01069040802:0.22655:0.00351;01069040900:0.29965:0.00388;01069040801:0.45837:0.00459;01069041100:0.99195:0.00395;01069041901:0.00931:0.00017;01069041000:1.0:0.00265;01069040100:0.01214:0.00082;01069040700:1.0:0.00114;01069040206:0.943:0.00461;01069041200:1.0:0.00109;01069040500:1.0:0.00213;01069040600:1.0:0.0013;01069040205:0.99886:0.00427;01069041400:0.45861:0.0034;01069040400:1.0:0.00203;01069040204:1.0:0.00578;01069040301:1.0:0.00316;01069041600:0.00555:0.00039;01069040203:0.55435:0.00399;01069040302:0.61164:0.00303;01069041500:0.19564:0.00426;01045021400:0.00512:0.00028;01101005612:0.00309:2e-05;01101005607:0.9199:0.0027;01101005503:0.08406:0.00079;01101005411:0.99414:0.00225;01101005904:0.02795:0.00308;01101005613:0.97871:0.00397;01101005902:0.91072:0.00251;01101003200:1.0:0.00477;01101002902:1.0:0.00179;01101005611:0.19386:0.00082;01101002202:1.0:0.00148;01101006100:0.99262:0.00367;01101006000:0.02902:0.00176;01101003100:1.0:0.00137;01101005614:1.0:0.00092;01101005609:0.98657:0.00382;01101002901:1.0:0.0007;01101005605:1.0:0.00274;01101005606:1.0:0.00127;01101002201:1.0:0.00155;01101002100:1.0:0.0016;01101002300:1.0:0.00164;01101002400:1.0:0.00188;01101003303:1.0:0.00161;01101002800:1.0:0.00174;01101002000:1.0:0.00292;01101005410:1.0:0.00174;01101003000:0.97416:0.00513;01101001300:1.0:0.00112;01101003301:1.0:0.00188;01101001400:1.0:0.00142;01101003304:1.0:0.00198;01101005409:1.0:0.00121;01101001200:1.0:0.00062;01101001500:1.0:0.00119;01101000700:1.0:0.00069;01101001100:1.0:0.00178;01101001000:0.95983:0.00199;01101002700:1.0:0.00363;01101001700:1.0:0.00251;01101005403:1.0:0.00185;01101000600:1.0:0.00084;01101000200:1.0:0.00088;01101001600:1.0:0.00138;01101000100:0.96025:0.00112;01101000500:1.0:0.00085;01101000900:0.77789:0.00374;01101002600:1.0:0.00247;01101001900:1.0:0.00118;01101005402:1.0:0.00268;01101001800:1.0:0.00227;01101000400:1.0:0.00252;01101005302:1.0:0.00291;01101000300:0.34399:0.00471;01101005301:1.0:0.00076;01101002500:1.0:0.00226;01101005102:0.68287:0.00245;01101005101:0.02915:0.00112;01081042104:0.00445:0.00027;01081040401:0.98442:0.00111;01101005412:0.92255:0.00489;01101005407:0.99539:0.00438;01101005413:0.57079:0.00376;01101005501:0.02573:0.00067;01101005414:0.27068:0.00326;01081040502:0.13555:0.00186;01081040607:0.06847:0.00041;01081040605:0.32479:0.0011;01081040603:0.91987:0.00134;01081040602:0.48649:0.00358;01081041002:0.00165:0.00021;01081040606:0.82195:0.00173;01081040403:1.0:0.00154;01081041702:0.13565:0.00163;01081040501:0.75659:0.00514;01081040402:1.0:0.00151;01081040700:1.0:0.0029;01081041701:0.14599:0.00205;01081040300:1.0:0.00087;01081040801:1.0:0.00025;01081040802:1.0:0.00015;01081040202:1.0:0.00237;01081040201:1.0:0.00075;01081040903:1.0:0.00044;01081041101:1.0:0.00461;01081040904:1.0:0.00164;01081041400:1.0:0.00217;01081041102:0.7531:0.0016;01081040901:0.51007:0.00276;01081041103:0.5626:0.00134;01081041703:0.05028:0.00208;01081041300:1.0:0.00241;01081041600:0.86318:0.00366;01081041104:0.18664:0.00267;01081041200:0.16764:0.00404;01081041001:0.03228:0.0016;01117030348:0.05067:0.00034;01117030331:0.01338:6e-05;01117030216:0.18678:0.00129;01117030346:0.57819:0.00185;01117030330:0.18353:0.00067;01117030347:0.79994:0.00195;01117030212:0.24064:0.00023;01117030221:0.19118:0.0008;01073012805:0.71664:0.00128;01117980100:0.00278:1e-05;01117030220:0.47494:0.00546;01073012804:0.02726:6e-05;01073012703:0.10449:0.00172;01073010807:0.13917:0.00061;01073010806:0.0184:0.00012;01073012704:0.00155:4e-05;01073010803:0.06572:0.00028;01073005600:0.96916:0.00206;01073002303:1.0:0.00163;01073012701:0.03919:0.00053;01073002000:0.82997:0.00152;01073002200:1.0:0.00093;01073012602:0.29723:0.00319;01073002100:1.0:0.00139;01073005302:0.99717:0.00253;01073000100:1.0:0.00385;01073011115:0.17154:0.00187;01073005903:0.96716:0.00391;01073005905:0.93266:0.00258;01073005909:0.91289:0.00207;01121010101:0.13634:0.0056;01015001101:0.22347:0.00356;01015001103:0.67468:0.00507;01015001201:0.79502:0.00294;01015001102:0.99293:0.00193;01015001000:0.77641:0.00655;01015000600:0.94873:0.0033;01015000800:1.0:0.00184;01121010102:0.00028:2e-05;01015001202:0.35789:0.00426;01015001501:0.27618:0.00337;01015001502:0.10373:0.00159;01015000900:0.52447:0.00322;01015000500:0.93469:0.0011;01015000400:0.35523:0.00182;01015000300:0.99896:0.00135;01015000200:1.0:0.00344;01015000700:0.16584:0.00385;01015001600:0.03581:0.00026;01015002001:0.01218:0.00089;01015001700:0.07116:0.00068;01055010402:0.01417:0.00063;01055010505:0.00087:1e-05;01055001100:0.26768:0.00359;01055001600:0.54574:0.00332;01055001700:0.85583:0.00395;01055010601:0.00603:0.00013;01055011200:0.99425:0.0012;01055000900:0.63637:0.00409;01055001200:0.80739:0.00255;01055001300:0.91351:0.00274;01055010201:0.07537:0.00042;01055001000:1.0:0.00082;01055000600:0.99297:0.0012;01055000800:1.0:0.00096;01055000700:1.0:0.00068;01055000500:1.0:0.00155;01073005907:0.94866:0.00104;01073011108:0.07352:0.00034;01073005908:0.48707:0.00073;01073011113:0.1737:0.00086;01073011803:0.18845:0.00038;01073005910:0.92193:0.00339;01073011112:0.04112:8e-05;01073011804:0.20369:0.00031;01073011209:0.48846:0.00104;01073011207:0.15408:0.00042;01073011210:0.08804:0.0004;01073011205:0.00242:1e-05;01089011302:0.0073:0.00045;01089002924:0.65048:0.00182;01089002803:0.64489:0.0029;01089002922:0.99664:0.00335;01089002923:1.0:0.00194;01089002804:0.85402:0.00154;01089002912:0.94272:0.00223;01089002911:1.0:0.00257;01089002801:0.76661:0.00391;01089010904:0.19785:0.00181;01089011100:0.01306:0.0011;01089002502:0.99934:0.00315;01089011028:0.09304:0.00026;01089002400:1.0:0.00136;01089002501:1.0:0.00263;01089011027:0.10664:0.00019;01089002300:1.0:0.00135;01089011013:0.0196:5e-05;01089002200:1.0:0.00081;01089002100:0.9775:0.00171;01055000300:0.80579:0.00167;01055000200:0.49571:0.00353;01055000400:0.6968:0.00783;01055010100:0.00565:9e-05;01055010700:0.00346:0.00016;01089002722:0.87859:0.00258;01089010903:0.35422:0.0033;01089002721:1.0:0.00221;01089002701:1.0:0.0019;01089001902:0.1362:0.00089;01089002600:1.0:0.00211;01089001903:1.0:0.00242;01089010905:0.14889:0.00376;01089001901:0.98618:0.00317;01089001403:0.88698:0.00622;01089001404:1.0:0.00351;01089001500:1.0:0.00254;01089001200:1.0:0.00141;01089011012:0.01424:8e-05;01089001401:0.64228:0.00147;01089001302:1.0:0.00123;01089001301:1.0:0.00121;01089010625:0.94126:0.0025;01089000702:1.0:0.00162;01089002000:1.0:0.00116;01089001700:1.0:0.00108;01089003100:1.0:0.00222;01089001801:1.0:0.00555;01089001000:1.0:0.00119;01089010802:0.05396:0.00126;01089000902:1.0:0.00116;01089003000:1.0:0.00204;01089000901:0.46567:0.00231;01089000203:0.64423:0.00431;01089000601:1.0:0.00079;01089000602:1.0:0.00084;01089010627:0.67305:0.00199;01089000503:1.0:0.00086;01089000701:1.0:0.00136;01089000502:1.0:0.00102;01089010626:0.62368:0.00339;01089000501:1.0:0.00144;01089000302:1.0:0.00198;01089000301:1.0:0.00192;01089010801:0.14583:0.0013;01089010705:0.03224:0.00028;01089010706:0.00364:3e-05;01089010623:0.12557:0.00083;01089000403:0.14517:0.00272;01089010502:0.00026:1e-05;01089010704:0.00033:1e-05,City
